
# Surface 0 of 1 surfaces

# Curve title: ""MAC_boco_omega.csv""

# IsoCurve 0, 201 points
# x y z type
 24  7.1  0.0133983 i
 24  7.2  0.0148403 i
 24  7.3  0.0158913 i
 24  7.4  0.0163987 i
 24  7.5  0.0162129 i
 24  7.6  0.015211 i
 24  7.7  0.0133248 i
 24  7.8  0.0105661 i
 24  7.9  0.00704399 i
 24  8  0.0029672 i
 24  8.1 -0.00137073 i
 24  8.2 -0.00562349 i
 24  8.3 -0.00943626 i
 24  8.4 -0.0124942 i
 24  8.5 -0.0145653 i
 24  8.6 -0.0155302 i
 24  8.7 -0.0153918 i
 24  8.8 -0.0142659 i
 24  8.9 -0.0123543 i
 24  9 -0.00990862 i
 24  9.1 -0.00719105 i
 24  9.2 -0.00444061 i
 24  9.3 -0.00184882 i
 24  9.4  0.000453729 i
 24  9.5  0.00240121 i
 24  9.6  0.00398205 i
 24  9.7  0.00517822 i
 24  9.8  0.00578749 i
 24  9.9  0.00527275 i
 24  10  0 i

# IsoCurve 61, 201 points
# x y z type
 23.9 -10  0 i
 23.9 -9.9 -0.0083888 i
 23.9 -9.8 -0.00835693 i
 23.9 -9.7 -0.00835806 i
 23.9 -9.6 -0.00836312 i
 23.9 -9.5 -0.0083627 i
 23.9 -9.4 -0.00835603 i
 23.9 -9.3 -0.00834454 i
 23.9 -9.2 -0.00832959 i
 23.9 -9.1 -0.00831225 i
 23.9 -9 -0.00829335 i
 23.9 -8.9 -0.00827348 i
 23.9 -8.8 -0.0082531 i
 23.9 -8.7 -0.00823251 i
 23.9 -8.6 -0.00821193 i
 23.9 -8.5 -0.00819147 i
 23.9 -8.4 -0.00817119 i
 23.9 -8.3 -0.00815112 i
 23.9 -8.2 -0.00813122 i
 23.9 -8.1 -0.00811146 i
 23.9 -8 -0.00809179 i
 23.9 -7.9 -0.00807217 i
 23.9 -7.8 -0.00805258 i
 23.9 -7.7 -0.00803308 i
 23.9 -7.6 -0.00801382 i
 23.9 -7.5 -0.00799509 i
 23.9 -7.4 -0.00797718 i
 23.9 -7.3 -0.00796018 i
 23.9 -7.2 -0.0079433 i
 23.9 -7.1 -0.00792354 i
 23.9 -7 -0.00789343 i
 23.9 -6.9 -0.00783745 i
 23.9 -6.8 -0.00772702 i
 23.9 -6.7 -0.00751404 i
 23.9 -6.6 -0.00712351 i
 23.9 -6.5 -0.00644641 i
 23.9 -6.4 -0.00533418 i
 23.9 -6.3 -0.00359695 i
 23.9 -6.2 -0.00100758 i
 23.9 -6.1  0.00268703 i
 23.9 -6  0.0077467 i
 23.9 -5.9  0.0144116 i
 23.9 -5.8  0.0228716 i
 23.9 -5.7  0.0332348 i
 23.9 -5.6  0.0455012 i
 23.9 -5.5  0.0595466 i
 23.9 -5.4  0.0751195 i
 23.9 -5.3  0.0918543 i
 23.9 -5.2  0.1093 i
 23.9 -5.1  0.126961 i
 23.9 -5  0.144336 i
 23.9 -4.9  0.160962 i
 23.9 -4.8  0.176451 i
 23.9 -4.7  0.190516 i
 23.9 -4.6  0.202978 i
 23.9 -4.5  0.213775 i
 23.9 -4.4  0.222944 i
 23.9 -4.3  0.230608 i
 23.9 -4.2  0.236951 i
 23.9 -4.1  0.242198 i
 23.9 -4  0.246592 i
 23.9 -3.9  0.250374 i
 23.9 -3.8  0.253775 i
 23.9 -3.7  0.257 i
 23.9 -3.6  0.260225 i
 23.9 -3.5  0.263592 i
 23.9 -3.4  0.267211 i
 23.9 -3.3  0.271158 i
 23.9 -3.2  0.275479 i
 23.9 -3.1  0.280192 i
 23.9 -3  0.285289 i
 23.9 -2.9  0.290741 i
 23.9 -2.8  0.296497 i
 23.9 -2.7  0.302489 i
 23.9 -2.6  0.308636 i
 23.9 -2.5  0.314842 i
 23.9 -2.4  0.321 i
 23.9 -2.3  0.326997 i
 23.9 -2.2  0.332709 i
 23.9 -2.1  0.338008 i
 23.9 -2  0.342762 i
 23.9 -1.9  0.346836 i
 23.9 -1.8  0.350096 i
 23.9 -1.7  0.352405 i
 23.9 -1.6  0.353632 i
 23.9 -1.5  0.35365 i
 23.9 -1.4  0.35234 i
 23.9 -1.3  0.349593 i
 23.9 -1.2  0.345316 i
 23.9 -1.1  0.339433 i
 23.9 -1  0.33189 i
 23.9 -0.9  0.322663 i
 23.9 -0.8  0.311757 i
 23.9 -0.7  0.299214 i
 23.9 -0.6  0.285115 i
 23.9 -0.5  0.269579 i
 23.9 -0.4  0.25277 i
 23.9 -0.3  0.234889 i
 23.9 -0.2  0.216174 i
 23.9 -0.1  0.196889 i
 23.9  0  0.177322 i
 23.9  0.1  0.15777 i
 23.9  0.2  0.138529 i
 23.9  0.3  0.119883 i
 23.9  0.4  0.102091 i
 23.9  0.5  0.0853791 i
 23.9  0.6  0.0699287 i
 23.9  0.7  0.0558747 i
 23.9  0.8  0.0433011 i
 23.9  0.9  0.0322418 i
 23.9  1  0.022684 i
 23.9  1.1  0.0145742 i
 23.9  1.2  0.00782497 i
 23.9  1.3  0.00232394 i
 23.9  1.4 -0.00205807 i
 23.9  1.5 -0.00545876 i
 23.9  1.6 -0.00801719 i
 23.9  1.7 -0.00986794 i
 23.9  1.8 -0.0111366 i
 23.9  1.9 -0.011937 i
 23.9  2 -0.0123694 i
 23.9  2.1 -0.0125201 i
 23.9  2.2 -0.0124619 i
 23.9  2.3 -0.0122549 i
 23.9  2.4 -0.011948 i
 23.9  2.5 -0.0115802 i
 23.9  2.6 -0.0111825 i
 23.9  2.7 -0.0107786 i
 23.9  2.8 -0.0103864 i
 23.9  2.9 -0.0100191 i
 23.9  3 -0.00968574 i
 23.9  3.1 -0.00939181 i
 23.9  3.2 -0.00913993 i
 23.9  3.3 -0.00893022 i
 23.9  3.4 -0.00876086 i
 23.9  3.5 -0.00862847 i
 23.9  3.6 -0.00852869 i
 23.9  3.7 -0.00845656 i
 23.9  3.8 -0.00840704 i
 23.9  3.9 -0.00837534 i
 23.9  4 -0.00835716 i
 23.9  4.1 -0.00834887 i
 23.9  4.2 -0.00834747 i
 23.9  4.3 -0.00835043 i
 23.9  4.4 -0.00835539 i
 23.9  4.5 -0.00835986 i
 23.9  4.6 -0.00836067 i
 23.9  4.7 -0.00835364 i
 23.9  4.8 -0.00833307 i
 23.9  4.9 -0.00829146 i
 23.9  5 -0.00821934 i
 23.9  5.1 -0.00810517 i
 23.9  5.2 -0.00793559 i
 23.9  5.3 -0.00769572 i
 23.9  5.4 -0.00736977 i
 23.9  5.5 -0.00694172 i
 23.9  5.6 -0.0063962 i
 23.9  5.7 -0.00571933 i
 23.9  5.8 -0.00489962 i
 23.9  5.9 -0.0039287 i
 23.9  6 -0.00280188 i
 23.9  6.1 -0.00151858 i
 23.9  6.2 -8.23776e-05 i
 23.9  6.3  0.00149894 i
 23.9  6.4  0.00321341 i
 23.9  6.5  0.00504449 i
 23.9  6.6  0.00697001 i
 23.9  6.7  0.00895984 i
 23.9  6.8  0.0109722 i
 23.9  6.9  0.0129489 i
 23.9  7  0.01481 i
 23.9  7.1  0.0164506 i
 23.9  7.2  0.0177404 i
 23.9  7.3  0.0185302 i
 23.9  7.4  0.0186659 i
 23.9  7.5  0.01801 i
 23.9  7.6  0.0164685 i
 23.9  7.7  0.0140182 i
 23.9  7.8  0.0107281 i
 23.9  7.9  0.00676855 i
 23.9  8  0.0024036 i
 23.9  8.1 -0.00203469 i
 23.9  8.2 -0.00618651 i
 23.9  8.3 -0.00971249 i
 23.9  8.4 -0.0123402 i
 23.9  8.5 -0.0139 i
 23.9  8.6 -0.0143433 i
 23.9  8.7 -0.0137404 i
 23.9  8.8 -0.01226 i
 23.9  8.9 -0.0101359 i
 23.9  9 -0.0076279 i
 23.9  9.1 -0.00498537 i
 23.9  9.2 -0.00241915 i
 23.9  9.3 -8.44777e-05 i
 23.9  9.4  0.00192525 i
 23.9  9.5  0.00357641 i
 23.9  9.6  0.00488115 i
 23.9  9.7  0.00583762 i
 23.9  9.8  0.0062624 i
 23.9  9.9  0.00564815 i
 23.9  10  0 i

# IsoCurve 62, 201 points
# x y z type
 23.8 -10  0 i
 23.8 -9.9 -0.00847491 i
 23.8 -9.8 -0.00839024 i
 23.8 -9.7 -0.00836404 i
 23.8 -9.6 -0.00835395 i
 23.8 -9.5 -0.00834339 i
 23.8 -9.4 -0.00832914 i
 23.8 -9.3 -0.00831183 i
 23.8 -9.2 -0.00829244 i
 23.8 -9.1 -0.00827177 i
 23.8 -9 -0.00825041 i
 23.8 -8.9 -0.00822877 i
 23.8 -8.8 -0.00820716 i
 23.8 -8.7 -0.00818576 i
 23.8 -8.6 -0.00816468 i
 23.8 -8.5 -0.00814397 i
 23.8 -8.4 -0.00812363 i
 23.8 -8.3 -0.00810361 i
 23.8 -8.2 -0.00808387 i
 23.8 -8.1 -0.00806433 i
 23.8 -8 -0.00804491 i
 23.8 -7.9 -0.00802558 i
 23.8 -7.8 -0.00800631 i
 23.8 -7.7 -0.00798716 i
 23.8 -7.6 -0.0079682 i
 23.8 -7.5 -0.00794947 i
 23.8 -7.4 -0.00793054 i
 23.8 -7.3 -0.00790985 i
 23.8 -7.2 -0.00788313 i
 23.8 -7.1 -0.0078409 i
 23.8 -7 -0.00776443 i
 23.8 -6.9 -0.00762005 i
 23.8 -6.8 -0.00735195 i
 23.8 -6.7 -0.00687374 i
 23.8 -6.6 -0.00606038 i
 23.8 -6.5 -0.00474194 i
 23.8 -6.4 -0.00270182 i
 23.8 -6.3  0.000318231 i
 23.8 -6.2  0.00460427 i
 23.8 -6.1  0.0104468 i
 23.8 -6  0.0181088 i
 23.8 -5.9  0.0277882 i
 23.8 -5.8  0.0395806 i
 23.8 -5.7  0.0534473 i
 23.8 -5.6  0.0691967 i
 23.8 -5.5  0.0864833 i
 23.8 -5.4  0.104827 i
 23.8 -5.3  0.123651 i
 23.8 -5.2  0.142333 i
 23.8 -5.1  0.160266 i
 23.8 -5  0.176909 i
 23.8 -4.9  0.191833 i
 23.8 -4.8  0.204752 i
 23.8 -4.7  0.215528 i
 23.8 -4.6  0.224175 i
 23.8 -4.5  0.230831 i
 23.8 -4.4  0.235736 i
 23.8 -4.3  0.239195 i
 23.8 -4.2  0.24155 i
 23.8 -4.1  0.243147 i
 23.8 -4  0.244318 i
 23.8 -3.9  0.245361 i
 23.8 -3.8  0.246535 i
 23.8 -3.7  0.248049 i
 23.8 -3.6  0.25007 i
 23.8 -3.5  0.252716 i
 23.8 -3.4  0.256067 i
 23.8 -3.3  0.260166 i
 23.8 -3.2  0.265024 i
 23.8 -3.1  0.270625 i
 23.8 -3  0.27693 i
 23.8 -2.9  0.28388 i
 23.8 -2.8  0.291399 i
 23.8 -2.7  0.299397 i
 23.8 -2.6  0.307773 i
 23.8 -2.5  0.316416 i
 23.8 -2.4  0.325208 i
 23.8 -2.3  0.334022 i
 23.8 -2.2  0.34273 i
 23.8 -2.1  0.351199 i
 23.8 -2  0.359292 i
 23.8 -1.9  0.366873 i
 23.8 -1.8  0.373804 i
 23.8 -1.7  0.379946 i
 23.8 -1.6  0.385163 i
 23.8 -1.5  0.389315 i
 23.8 -1.4  0.392268 i
 23.8 -1.3  0.393889 i
 23.8 -1.2  0.394048 i
 23.8 -1.1  0.392625 i
 23.8 -1  0.389507 i
 23.8 -0.9  0.384595 i
 23.8 -0.8  0.377811 i
 23.8 -0.7  0.3691 i
 23.8 -0.6  0.358436 i
 23.8 -0.5  0.345831 i
 23.8 -0.4  0.331339 i
 23.8 -0.3  0.315061 i
 23.8 -0.2  0.297146 i
 23.8 -0.1  0.277794 i
 23.8  0  0.257252 i
 23.8  0.1  0.235811 i
 23.8  0.2  0.213794 i
 23.8  0.3  0.191548 i
 23.8  0.4  0.169428 i
 23.8  0.5  0.147786 i
 23.8  0.6  0.12695 i
 23.8  0.7  0.107215 i
 23.8  0.8  0.0888294 i
 23.8  0.9  0.0719854 i
 23.8  1  0.0568143 i
 23.8  1.1  0.0433857 i
 23.8  1.2  0.0317098 i
 23.8  1.3  0.0217437 i
 23.8  1.4  0.0133999 i
 23.8  1.5  0.00655607 i
 23.8  1.6  0.00106619 i
 23.8  1.7 -0.00322954 i
 23.8  1.8 -0.00649529 i
 23.8  1.9 -0.00889196 i
 23.8  2 -0.0105713 i
 23.8  2.1 -0.0116718 i
 23.8  2.2 -0.0123164 i
 23.8  2.3 -0.0126115 i
 23.8  2.4 -0.0126472 i
 23.8  2.5 -0.0124981 i
 23.8  2.6 -0.0122247 i
 23.8  2.7 -0.0118751 i
 23.8  2.8 -0.0114869 i
 23.8  2.9 -0.0110884 i
 23.8  3 -0.0107003 i
 23.8  3.1 -0.010337 i
 23.8  3.2 -0.0100075 i
 23.8  3.3 -0.009717 i
 23.8  3.4 -0.00946705 i
 23.8  3.5 -0.00925687 i
 23.8  3.6 -0.00908392 i
 23.8  3.7 -0.00894453 i
 23.8  3.8 -0.00883446 i
 23.8  3.9 -0.00874931 i
 23.8  4 -0.00868483 i
 23.8  4.1 -0.008637 i
 23.8  4.2 -0.00860207 i
 23.8  4.3 -0.00857635 i
 23.8  4.4 -0.00855593 i
 23.8  4.5 -0.00853637 i
 23.8  4.6 -0.00851221 i
 23.8  4.7 -0.00847659 i
 23.8  4.8 -0.00842093 i
 23.8  4.9 -0.00833468 i
 23.8  5 -0.00820523 i
 23.8  5.1 -0.00801806 i
 23.8  5.2 -0.0077571 i
 23.8  5.3 -0.00740524 i
 23.8  5.4 -0.00694512 i
 23.8  5.5 -0.00635997 i
 23.8  5.6 -0.00563467 i
 23.8  5.7 -0.00475661 i
 23.8  5.8 -0.00371663 i
 23.8  5.9 -0.00250972 i
 23.8  6 -0.00113545 i
 23.8  6.1  0.000401803 i
 23.8  6.2  0.00209291 i
 23.8  6.3  0.00392414 i
 23.8  6.4  0.00587714 i
 23.8  6.5  0.00792833 i
 23.8  6.6  0.0100474 i
 23.8  6.7  0.0121942 i
 23.8  6.8  0.0143148 i
 23.8  6.9  0.0163358 i
 23.8  7  0.0181607 i
 23.8  7.1  0.0196672 i
 23.8  7.2  0.0207117 i
 23.8  7.3  0.0211393 i
 23.8  7.4  0.0208027 i
 23.8  7.5  0.019588 i
 23.8  7.6  0.0174418 i
 23.8  7.7  0.0143964 i
 23.8  7.8  0.0105843 i
 23.8  7.9  0.00623748 i
 23.8  8  0.00166827 i
 23.8  8.1 -0.00276593 i
 23.8  8.2 -0.00670915 i
 23.8  8.3 -0.00985531 i
 23.8  8.4 -0.0119893 i
 23.8  8.5 -0.0130125 i
 23.8  8.6 -0.0129486 i
 23.8  8.7 -0.0119296 i
 23.8  8.8 -0.0101662 i
 23.8  8.9 -0.0079104 i
 23.8  9 -0.00541722 i
 23.8  9.1 -0.00291299 i
 23.8  9.2 -0.000574187 i
 23.8  9.3  0.00148197 i
 23.8  9.4  0.0031973 i
 23.8  9.5  0.00456605 i
 23.8  9.6  0.00561875 i
 23.8  9.7  0.00636413 i
 23.8  9.8  0.00663121 i
 23.8  9.9  0.00593424 i
 23.8  10  0 i

# IsoCurve 63, 201 points
# x y z type
 23.7 -10  0 i
 23.7 -9.9 -0.00854894 i
 23.7 -9.8 -0.00841321 i
 23.7 -9.7 -0.00836123 i
 23.7 -9.6 -0.0083374 i
 23.7 -9.5 -0.00831796 i
 23.7 -9.4 -0.00829727 i
 23.7 -9.3 -0.00827515 i
 23.7 -9.2 -0.0082522 i
 23.7 -9.1 -0.00822895 i
 23.7 -9 -0.00820578 i
 23.7 -8.9 -0.00818294 i
 23.7 -8.8 -0.0081606 i
 23.7 -8.7 -0.00813882 i
 23.7 -8.6 -0.00811764 i
 23.7 -8.5 -0.00809702 i
 23.7 -8.4 -0.00807691 i
 23.7 -8.3 -0.00805723 i
 23.7 -8.2 -0.00803789 i
 23.7 -8.1 -0.00801878 i
 23.7 -8 -0.00799983 i
 23.7 -7.9 -0.00798095 i
 23.7 -7.8 -0.00796211 i
 23.7 -7.7 -0.00794324 i
 23.7 -7.6 -0.0079241 i
 23.7 -7.5 -0.00790392 i
 23.7 -7.4 -0.00788053 i
 23.7 -7.3 -0.00784876 i
 23.7 -7.2 -0.00779763 i
 23.7 -7.1 -0.00770608 i
 23.7 -7 -0.00753667 i
 23.7 -6.9 -0.00722764 i
 23.7 -6.8 -0.00668358 i
 23.7 -6.7 -0.00576627 i
 23.7 -6.6 -0.00428762 i
 23.7 -6.5 -0.00200763 i
 23.7 -6.4  0.00135982 i
 23.7 -6.3  0.00613094 i
 23.7 -6.2  0.0126245 i
 23.7 -6.1  0.0211244 i
 23.7 -6  0.0318349 i
 23.7 -5.9  0.0448365 i
 23.7 -5.8  0.0600484 i
 23.7 -5.7  0.0772073 i
 23.7 -5.6  0.0958674 i
 23.7 -5.5  0.115427 i
 23.7 -5.4  0.135176 i
 23.7 -5.3  0.154366 i
 23.7 -5.2  0.17228 i
 23.7 -5.1  0.188305 i
 23.7 -5  0.201984 i
 23.7 -4.9  0.21305 i
 23.7 -4.8  0.221433 i
 23.7 -4.7  0.22725 i
 23.7 -4.6  0.230767 i
 23.7 -4.5  0.232364 i
 23.7 -4.4  0.232487 i
 23.7 -4.3  0.231601 i
 23.7 -4.2  0.230159 i
 23.7 -4.1  0.228576 i
 23.7 -4  0.227207 i
 23.7 -3.9  0.226345 i
 23.7 -3.8  0.226217 i
 23.7 -3.7  0.226988 i
 23.7 -3.6  0.228769 i
 23.7 -3.5  0.231624 i
 23.7 -3.4  0.235577 i
 23.7 -3.3  0.240619 i
 23.7 -3.2  0.246714 i
 23.7 -3.1  0.253807 i
 23.7 -3  0.261822 i
 23.7 -2.9  0.270671 i
 23.7 -2.8  0.280251 i
 23.7 -2.7  0.290451 i
 23.7 -2.6  0.301153 i
 23.7 -2.5  0.31223 i
 23.7 -2.4  0.323551 i
 23.7 -2.3  0.334985 i
 23.7 -2.2  0.346396 i
 23.7 -2.1  0.357649 i
 23.7 -2  0.36861 i
 23.7 -1.9  0.379149 i
 23.7 -1.8  0.389136 i
 23.7 -1.7  0.398443 i
 23.7 -1.6  0.406948 i
 23.7 -1.5  0.414527 i
 23.7 -1.4  0.421057 i
 23.7 -1.3  0.426417 i
 23.7 -1.2  0.430482 i
 23.7 -1.1  0.433128 i
 23.7 -1  0.434229 i
 23.7 -0.9  0.433659 i
 23.7 -0.8  0.431296 i
 23.7 -0.7  0.427022 i
 23.7 -0.6  0.420734 i
 23.7 -0.5  0.412345 i
 23.7 -0.4  0.401795 i
 23.7 -0.3  0.38906 i
 23.7 -0.2  0.374158 i
 23.7 -0.1  0.357158 i
 23.7  0  0.338188 i
 23.7  0.1  0.317436 i
 23.7  0.2  0.295152 i
 23.7  0.3  0.271644 i
 23.7  0.4  0.247269 i
 23.7  0.5  0.222423 i
 23.7  0.6  0.197523 i
 23.7  0.7  0.172987 i
 23.7  0.8  0.14922 i
 23.7  0.9  0.126588 i
 23.7  1  0.10541 i
 23.7  1.1  0.0859352 i
 23.7  1.2  0.0683427 i
 23.7  1.3  0.052735 i
 23.7  1.4  0.0391412 i
 23.7  1.5  0.0275238 i
 23.7  1.6  0.017789 i
 23.7  1.7  0.00979905 i
 23.7  1.8  0.00338567 i
 23.7  1.9 -0.00163714 i
 23.7  2 -0.00546156 i
 23.7  2.1 -0.00827638 i
 23.7  2.2 -0.0102597 i
 23.7  2.3 -0.0115741 i
 23.7  2.4 -0.0123634 i
 23.7  2.5 -0.0127519 i
 23.7  2.6 -0.0128443 i
 23.7  2.7 -0.0127268 i
 23.7  2.8 -0.0124692 i
 23.7  2.9 -0.012126 i
 23.7  3 -0.0117392 i
 23.7  3.1 -0.0113401 i
 23.7  3.2 -0.0109508 i
 23.7  3.3 -0.0105864 i
 23.7  3.4 -0.0102559 i
 23.7  3.5 -0.00996404 i
 23.7  3.6 -0.00971207 i
 23.7  3.7 -0.00949891 i
 23.7  3.8 -0.00932187 i
 23.7  3.9 -0.00917726 i
 23.7  4 -0.00906083 i
 23.7  4.1 -0.00896796 i
 23.7  4.2 -0.00889375 i
 23.7  4.3 -0.00883289 i
 23.7  4.4 -0.00877941 i
 23.7  4.5 -0.00872639 i
 23.7  4.6 -0.00866553 i
 23.7  4.7 -0.00858689 i
 23.7  4.8 -0.00847858 i
 23.7  4.9 -0.00832668 i
 23.7  5 -0.00811532 i
 23.7  5.1 -0.00782701 i
 23.7  5.2 -0.00744317 i
 23.7  5.3 -0.00694488 i
 23.7  5.4 -0.00631386 i
 23.7  5.5 -0.0055335 i
 23.7  5.6 -0.00458993 i
 23.7  5.7 -0.00347302 i
 23.7  5.8 -0.00217723 i
 23.7  5.9 -0.000702189 i
 23.7  6  0.000947044 i
 23.7  6.1  0.00275998 i
 23.7  6.2  0.00472096 i
 23.7  6.3  0.00680937 i
 23.7  6.4  0.00899956 i
 23.7  6.5  0.0112598 i
 23.7  6.6  0.0135504 i
 23.7  6.7  0.0158194 i
 23.7  6.8  0.0179988 i
 23.7  6.9  0.0199987 i
 23.7  7  0.0217049 i
 23.7  7.1  0.0229802 i
 23.7  7.2  0.0236715 i
 23.7  7.3  0.0236264 i
 23.7  7.4  0.0227156 i
 23.7  7.5  0.0208611 i
 23.7  7.6  0.0180625 i
 23.7  7.7  0.0144162 i
 23.7  7.8  0.010121 i
 23.7  7.9  0.00546586 i
 23.7  8  0.000799523 i
 23.7  8.1 -0.00351262 i
 23.7  8.2 -0.00713775 i
 23.7  8.3 -0.00982055 i
 23.7  8.4 -0.0114153 i
 23.7  8.5 -0.011899 i
 23.7  8.6 -0.0113642 i
 23.7  8.7 -0.00999474 i
 23.7  8.8 -0.00802968 i
 23.7  8.9 -0.00572499 i
 23.7  9 -0.00331874 i
 23.7  9.1 -0.001006 i
 23.7  9.2  0.00107459 i
 23.7  9.3  0.00284311 i
 23.7  9.4  0.00427282 i
 23.7  9.5  0.00538049 i
 23.7  9.6  0.00620941 i
 23.7  9.7  0.00677378 i
 23.7  9.8  0.00690965 i
 23.7  9.9  0.00614638 i
 23.7  10  0 i

# IsoCurve 64, 201 points
# x y z type
 23.6 -10  0 i
 23.6 -9.9 -0.00861107 i
 23.6 -9.8 -0.0084265 i
 23.6 -9.7 -0.00835045 i
 23.6 -9.6 -0.00831429 i
 23.6 -9.5 -0.00828724 i
 23.6 -9.4 -0.00826121 i
 23.6 -9.3 -0.00823523 i
 23.6 -9.2 -0.00820954 i
 23.6 -9.1 -0.00818443 i
 23.6 -9 -0.00816007 i
 23.6 -8.9 -0.00813656 i
 23.6 -8.8 -0.00811394 i
 23.6 -8.7 -0.00809219 i
 23.6 -8.6 -0.00807124 i
 23.6 -8.5 -0.00805102 i
 23.6 -8.4 -0.00803141 i
 23.6 -8.3 -0.00801231 i
 23.6 -8.2 -0.00799359 i
 23.6 -8.1 -0.00797511 i
 23.6 -8 -0.00795677 i
 23.6 -7.9 -0.00793844 i
 23.6 -7.8 -0.00791994 i
 23.6 -7.7 -0.00790086 i
 23.6 -7.6 -0.00788019 i
 23.6 -7.5 -0.00785538 i
 23.6 -7.4 -0.00782071 i
 23.6 -7.3 -0.00776442 i
 23.6 -7.2 -0.00766408 i
 23.6 -7.1 -0.00748006 i
 23.6 -7 -0.00714683 i
 23.6 -6.9 -0.00656284 i
 23.6 -6.8 -0.00558027 i
 23.6 -6.7 -0.00399699 i
 23.6 -6.6 -0.00155385 i
 23.6 -6.5  0.00205918 i
 23.6 -6.4  0.00718526 i
 23.6 -6.3  0.0141696 i
 23.6 -6.2  0.0233162 i
 23.6 -6.1  0.0348366 i
 23.6 -6  0.0487978 i
 23.6 -5.9  0.0650787 i
 23.6 -5.8  0.083345 i
 23.6 -5.7  0.103051 i
 23.6 -5.6  0.123472 i
 23.6 -5.5  0.143765 i
 23.6 -5.4  0.163053 i
 23.6 -5.3  0.180515 i
 23.6 -5.2  0.19547 i
 23.6 -5.1  0.207445 i
 23.6 -5  0.21621 i
 23.6 -4.9  0.221786 i
 23.6 -4.8  0.224414 i
 23.6 -4.7  0.224512 i
 23.6 -4.6  0.22262 i
 23.6 -4.5  0.21933 i
 23.6 -4.4  0.215238 i
 23.6 -4.3  0.210896 i
 23.6 -4.2  0.206787 i
 23.6 -4.1  0.203305 i
 23.6 -4  0.200754 i
 23.6 -3.9  0.199355 i
 23.6 -3.8  0.199251 i
 23.6 -3.7  0.200525 i
 23.6 -3.6  0.203209 i
 23.6 -3.5  0.207294 i
 23.6 -3.4  0.212744 i
 23.6 -3.3  0.2195 i
 23.6 -3.2  0.227485 i
 23.6 -3.1  0.236608 i
 23.6 -3  0.246767 i
 23.6 -2.9  0.25785 i
 23.6 -2.8  0.269738 i
 23.6 -2.7  0.282302 i
 23.6 -2.6  0.295408 i
 23.6 -2.5  0.308919 i
 23.6 -2.4  0.322691 i
 23.6 -2.3  0.336581 i
 23.6 -2.2  0.350446 i
 23.6 -2.1  0.364147 i
 23.6 -2  0.377548 i
 23.6 -1.9  0.39052 i
 23.6 -1.8  0.402939 i
 23.6 -1.7  0.414692 i
 23.6 -1.6  0.425672 i
 23.6 -1.5  0.435776 i
 23.6 -1.4  0.44491 i
 23.6 -1.3  0.45298 i
 23.6 -1.2  0.459894 i
 23.6 -1.1  0.465558 i
 23.6 -1  0.46987 i
 23.6 -0.9  0.472726 i
 23.6 -0.8  0.474011 i
 23.6 -0.7  0.473603 i
 23.6 -0.6  0.471373 i
 23.6 -0.5  0.467188 i
 23.6 -0.4  0.46092 i
 23.6 -0.3  0.452449 i
 23.6 -0.2  0.441675 i
 23.6 -0.1  0.428532 i
 23.6  0  0.412994 i
 23.6  0.1  0.395094 i
 23.6  0.2  0.374928 i
 23.6  0.3  0.352668 i
 23.6  0.4  0.328563 i
 23.6  0.5  0.302937 i
 23.6  0.6  0.276183 i
 23.6  0.7  0.248748 i
 23.6  0.8  0.221114 i
 23.6  0.9  0.193776 i
 23.6  1  0.167214 i
 23.6  1.1  0.141873 i
 23.6  1.2  0.118135 i
 23.6  1.3  0.0963078 i
 23.6  1.4  0.0766087 i
 23.6  1.5  0.0591637 i
 23.6  1.6  0.0440092 i
 23.6  1.7  0.0311009 i
 23.6  1.8  0.0203273 i
 23.6  1.9  0.0115247 i
 23.6  2  0.00449489 i
 23.6  2.1 -0.000980212 i
 23.6  2.2 -0.0051239 i
 23.6  2.3 -0.00815381 i
 23.6  2.4 -0.0102735 i
 23.6  2.5 -0.0116671 i
 23.6  2.6 -0.0124962 i
 23.6  2.7 -0.0128989 i
 23.6  2.8 -0.0129907 i
 23.6  2.9 -0.0128656 i
 23.6  3 -0.0125982 i
 23.6  3.1 -0.0122467 i
 23.6  3.2 -0.0118547 i
 23.6  3.3 -0.011454 i
 23.6  3.4 -0.0110668 i
 23.6  3.5 -0.0107072 i
 23.6  3.6 -0.0103836 i
 23.6  3.7 -0.0100996 i
 23.6  3.8 -0.00985551 i
 23.6  3.9 -0.00964936 i
 23.6  4 -0.00947733 i
 23.6  4.1 -0.00933434 i
 23.6  4.2 -0.00921427 i
 23.6  4.3 -0.00910993 i
 23.6  4.4 -0.00901294 i
 23.6  4.5 -0.00891349 i
 23.6  4.6 -0.00880005 i
 23.6  4.7 -0.00865919 i
 23.6  4.8 -0.00847541 i
 23.6  4.9 -0.00823127 i
 23.6  5 -0.00790762 i
 23.6  5.1 -0.00748418 i
 23.6  5.2 -0.00694031 i
 23.6  5.3 -0.00625597 i
 23.6  5.4 -0.00541289 i
 23.6  5.5 -0.00439572 i
 23.6  5.6 -0.00319317 i
 23.6  5.7 -0.00179899 i
 23.6  5.8 -0.000212691 i
 23.6  5.9  0.00156008 i
 23.6  6  0.00350751 i
 23.6  6.1  0.0056119 i
 23.6  6.2  0.0078501 i
 23.6  6.3  0.0101938 i
 23.6  6.4  0.012609 i
 23.6  6.5  0.0150548 i
 23.6  6.6  0.0174802 i
 23.6  6.7  0.0198202 i
