0.02,0
0.04,1.18161e-28
0.06,2.27921e-19
0.08,3.15773e-12
0.1,1.9132e-09
0.12,1.41696e-07
0.14,3.21526e-06
0.16,3.4152e-05
0.18,0.000213449
0.2,0.000900786
0.22,0.0028063
0.24,0.0068587
0.26,0.0137254
0.28,0.0231868
0.3,0.0337819
0.32,0.0430383
0.34,0.0482387
0.36,0.0473612
0.38,0.0397555
0.4,0.0262978
0.42,0.00903685
0.44,-0.00944871
0.46,-0.0267091
0.48,-0.040889
0.5,-0.0509194
0.52,-0.0564708
0.54,-0.0577626
0.56,-0.0553375
0.58,-0.0498743
0.6,-0.0420716
0.62,-0.0325978
0.64,-0.0220826
0.66,-0.0111243
0.68,-0.000291672
0.7,0.00988335
0.72,0.0189216
0.74,0.0264143
0.76,0.032037
0.78,0.035558
0.8,0.0368414
0.82,0.0358499
0.84,0.0326482
0.86,0.0274076
0.88,0.0204102
0.9,0.0120478
0.92,0.00281201
0.94,-0.00672843
0.96,-0.0159622
0.98,-0.0242798
1,-0.031123
1.02,-0.0360322
1.04,-0.0386853
1.06,-0.0389242
1.08,-0.0367643
1.1,-0.032388
1.12,-0.0261231
1.14,-0.0184099
1.16,-0.00976176
1.18,-0.00072357
1.2,0.00816847
1.22,0.0164214
1.24,0.0236133
1.26,0.0294126
1.28,0.0335896
1.3,0.03602
1.32,0.0366822
1.34,0.0356493
1.36,0.0330763
1.38,0.0291858
1.4,0.0242507
1.42,0.0185768
1.44,0.0124851
1.46,0.00629442
1.48,0.000306098
1.5,-0.00521033
1.52,-0.0100286
1.54,-0.0139749
1.56,-0.0169331
1.58,-0.0188478
1.6,-0.0197232
1.62,-0.0196189
1.64,-0.0186429
1.66,-0.0169421
1.68,-0.0146911
1.7,-0.01208
1.72,-0.00930186
1.74,-0.00654118
1.76,-0.00396323
1.78,-0.00170551
1.8,0.000128386
1.82,0.00147246
1.84,0.00229927
1.86,0.00261839
1.88,0.0024728
1.9,0.0019333
1.92,0.00109181
1.94,5.38438e-05
1.96,-0.00106923
1.98,-0.00216764
2,-0.00314002
2.02,-0.00389907
2.04,-0.00437606
2.06,-0.0045238
2.08,-0.00431823
2.1,-0.00375846
2.12,-0.00286567
2.14,-0.00168067
2.16,-0.000260725
2.18,0.0013244
2.2,0.00299681
2.22,0.00467498
2.24,0.00627819
2.26,0.00773071
2.28,0.00896542
2.3,0.00992682
2.32,0.0105733
2.34,0.0108786
2.36,0.0108324
2.38,0.0104398
2.4,0.00972077
2.42,0.0087081
2.44,0.00744534
2.46,0.00598414
2.48,0.00438146
2.5,0.00269667
2.52,0.000988758
2.54,-0.000686189
2.56,-0.00227721
2.58,-0.00374022
2.6,-0.00503927
2.62,-0.00614727
2.64,-0.00704627
2.66,-0.00772718
2.68,-0.00818913
2.7,-0.00843852
2.72,-0.00848779
2.74,-0.00835405
2.76,-0.00805775
2.78,-0.00762124
2.8,-0.00706761
2.82,-0.00641959
2.84,-0.00569869
2.86,-0.0049246
2.88,-0.00411485
2.9,-0.00328459
2.92,-0.00244671
2.94,-0.00161206
2.96,-0.000789794
2.98,1.22214e-05
3,0.000786923
3.02,0.00152765
3.04,0.00222777
3.06,0.00288041
3.08,0.00347834
3.1,0.00401392
3.12,0.00447924
3.14,0.00486635
3.16,0.00516761
3.18,0.00537611
3.2,0.00548611
3.22,0.00549353
3.24,0.00539634
3.26,0.00519495
3.28,0.00489247
3.3,0.00449483
3.32,0.00401078
3.34,0.00345176
3.36,0.00283159
3.38,0.00216605
3.4,0.00147235
3.42,0.000768512
3.44,7.27005e-05
3.46,-0.000597466
3.48,-0.00122558
3.5,-0.00179702
3.52,-0.00229954
3.54,-0.00272357
3.56,-0.00306258
3.58,-0.00331314
3.6,-0.00347494
3.62,-0.00355062
3.64,-0.00354547
3.66,-0.00346706
3.68,-0.00332472
3.7,-0.00312905
3.72,-0.00289133
3.74,-0.00262299
3.76,-0.00233507
3.78,-0.00203777
3.8,-0.0017401
3.82,-0.00144955
3.84,-0.00117194
3.86,-0.000911352
3.88,-0.000670132
3.9,-0.000449043
3.92,-0.000247459
3.94,-6.36355e-05
3.96,0.000104975
3.98,0.000261389
4,0.000408753
4.02,0.00055003
4.04,0.000687719
4.06,0.000823623
4.08,0.000958687
4.1,0.0010929
4.12,0.00122527
4.14,0.00135386
4.16,0.00147592
4.18,0.00158803
4.2,0.00168628
4.22,0.00176658
4.24,0.00182484
4.26,0.00185723
4.28,0.00186046
4.3,0.00183194
4.32,0.00176998
4.34,0.0016739
4.36,0.00154413
4.38,0.0013822
4.4,0.00119072
4.42,0.000973331
4.44,0.000734523
4.46,0.000479526
4.48,0.000214093
4.5,-5.56953e-05
4.52,-0.000323648
4.54,-0.000583675
4.56,-0.000829986
4.58,-0.00105728
4.6,-0.00126087
