0.02,32.9678,0.0554162,-2.07578,-2.11893
0.04,23.0735,0.588832,-3.73805,-3.67341
0.06,17.8719,0.313449,-3.80321,-3.77234
0.08,13.8227,-0.0278759,-3.19693,-3.20804
0.1,10.7192,-0.287705,-2.46377,-2.4821
0.12,8.40754,-0.44659,-1.82061,-1.82363
0.14,6.7184,-0.520095,-1.32513,-1.30723
0.16,5.49977,-0.533705,-0.969662,-0.934944
0.18,4.62614,-0.510539,-0.725812,-0.681628
0.2,4.00002,-0.468845,-0.56339,-0.516663
0.22,3.54891,-0.420907,-0.457248,-0.412952
0.24,3.22015,-0.373636,-0.388549,-0.349543
0.26,2.97623,-0.330703,-0.343983,-0.311465
0.28,2.79045,-0.293791,-0.314582,-0.28864
0.3,2.64346,-0.263497,-0.294642,-0.274725
0.32,2.52068,-0.240212,-0.280925,-0.266152
0.34,2.41089,-0.224325,-0.2721,-0.261419
0.36,2.30584,-0.216193,-0.268276,-0.260552
0.38,2.20005,-0.216088,-0.270518,-0.264563
0.4,2.092,-0.223065,-0.280282,-0.274965
0.42,1.98457,-0.235245,-0.298775,-0.293133
0.44,1.8836,-0.24967,-0.326323,-0.319693
0.46,1.79658,-0.262713,-0.361939,-0.354106
0.48,1.73092,-0.270755,-0.4032,-0.394453
0.5,1.69211,-0.270773,-0.446436,-0.437557
0.52,1.68273,-0.260974,-0.487118,-0.47926
0.54,1.70198,-0.241067,-0.520471,-0.51498
0.56,1.74593,-0.212187,-0.542106,-0.540292
0.58,1.80828,-0.176621,-0.548531,-0.551477
0.6,1.8812,-0.137405,-0.537584,-0.545976
0.62,1.95619,-0.097811,-0.5086,-0.522681
0.64,2.02538,-0.0609529,-0.462466,-0.482021
0.66,2.0822,-0.0293276,-0.401449,-0.425851
0.68,2.12183,-0.00494385,-0.328895,-0.357203
0.7,2.14143,0.0110501,-0.248887,-0.279952
0.72,2.1402,0.0183374,-0.165846,-0.198427
0.74,2.11918,0.0173492,-0.0841187,-0.116995
0.76,2.08099,0.00911566,-0.00762143,-0.0396995
0.78,2.02933,-0.00491032,0.0604272,0.030043
0.8,1.96852,-0.0230468,0.117681,0.0896449
0.82,1.90301,-0.0435766,0.162735,0.137442
0.84,1.83692,-0.0649161,0.195089,0.172685
0.86,1.77378,-0.0857518,0.215034,0.195454
0.88,1.71623,-0.105085,0.223483,0.206491
0.9,1.66601,-0.122274,0.221783,0.207018
0.92,1.62402,-0.137011,0.211517,0.198554
0.94,1.59041,-0.149264,0.194338,0.182736
0.96,1.56474,-0.159207,0.171835,0.161194
0.98,1.5462,-0.16714,0.145453,0.135427
1,1.53382,-0.173381,0.116441,0.106713
1.02,1.5266,-0.178256,0.0858237,0.0761236
1.04,1.52362,-0.182038,0.0544466,0.0445573
1.06,1.52407,-0.184923,0.0230161,0.0127592
1.08,1.52733,-0.187018,-0.00786449,-0.0186406
1.1,1.53289,-0.188368,-0.037661,-0.0490949
1.12,1.54036,-0.18896,-0.0658835,-0.0781109
1.14,1.54941,-0.18879,-0.0920862,-0.105244
1.16,1.55971,-0.187883,-0.115876,-0.1301
1.18,1.57094,-0.186262,-0.13691,-0.152344
1.2,1.5827,-0.183989,-0.154921,-0.171687
1.22,1.59464,-0.181239,-0.169788,-0.187991
1.24,1.6063,-0.178221,-0.181533,-0.201247
1.26,1.61724,-0.175164,-0.190303,-0.211558
1.28,1.62705,-0.172287,-0.196364,-0.219149
1.3,1.63536,-0.169807,-0.200095,-0.224357
1.32,1.64192,-0.167921,-0.201967,-0.227612
1.34,1.64659,-0.166773,-0.202512,-0.229414
1.36,1.64938,-0.16645,-0.20229,-0.230299
1.38,1.6504,-0.166989,-0.201853,-0.230802
1.4,1.64987,-0.168369,-0.201707,-0.231426
1.42,1.6481,-0.170515,-0.202284,-0.232612
1.44,1.64544,-0.173318,-0.203922,-0.234715
1.46,1.64227,-0.176634,-0.206844,-0.237979
1.48,1.63894,-0.180318,-0.211134,-0.242521
1.5,1.63576,-0.184211,-0.216781,-0.248354
1.52,1.63295,-0.188161,-0.223664,-0.255392
1.54,1.6307,-0.192022,-0.231565,-0.263458
1.56,1.62908,-0.195668,-0.240192,-0.272288
1.58,1.62808,-0.198991,-0.249198,-0.281557
1.6,1.62765,-0.201904,-0.25821,-0.290914
1.62,1.62768,-0.204339,-0.266864,-0.30001
1.64,1.62804,-0.20625,-0.274826,-0.308523
1.66,1.62862,-0.207615,-0.281816,-0.31618
1.68,1.62929,-0.208432,-0.287628,-0.32277
1.7,1.62997,-0.208726,-0.292136,-0.328166
1.72,1.63058,-0.208543,-0.295308,-0.332322
1.74,1.63111,-0.207946,-0.297202,-0.335283
1.76,1.63154,-0.207018,-0.297958,-0.33717
1.78,1.63193,-0.205858,-0.297796,-0.338181
1.8,1.63233,-0.20458,-0.296995,-0.338568
1.82,1.6328,-0.203311,-0.295875,-0.338637
1.84,1.6334,-0.202167,-0.294798,-0.338721
1.86,1.63418,-0.201267,-0.294128,-0.339164
1.88,1.6352,-0.200721,-0.294212,-0.340292
1.9,1.63646,-0.200621,-0.295364,-0.342402
1.92,1.63797,-0.20104,-0.297851,-0.345747
1.94,1.6397,-0.202021,-0.301878,-0.350525
1.96,1.6416,-0.20358,-0.307578,-0.356861
1.98,1.6436,-0.205706,-0.315006,-0.364815
2,1.6456,-0.208359,-0.324141,-0.374372
2.02,1.64752,-0.211471,-0.334884,-0.385445
2.04,1.64925,-0.214951,-0.347066,-0.397878
2.06,1.65069,-0.21869,-0.360459,-0.411462
2.08,1.65176,-0.222567,-0.374791,-0.425943
