
# Surface 0 of 1 surfaces

# Curve title: ""MAC_deco_5000.csv""

# IsoCurve 0, 201 points
# x y z type
 27  1.4 -0.0895963 i
 27  1.5 -0.0890738 i
 27  1.6 -0.0886363 i
 27  1.7 -0.0883567 i
 27  1.8 -0.0882945 i
 27  1.9 -0.0884938 i
 27  2 -0.0889824 i
 27  2.1 -0.0897707 i
 27  2.2 -0.0908518 i
 27  2.3 -0.0921999 i
 27  2.4 -0.0937714 i
 27  2.5 -0.0955063 i
 27  2.6 -0.0973337 i
 27  2.7 -0.099179 i
 27  2.8 -0.100971 i
 27  2.9 -0.102647 i
 27  3 -0.104158 i
 27  3.1 -0.105463 i
 27  3.2 -0.106531 i
 27  3.3 -0.107338 i
 27  3.4 -0.107861 i
 27  3.5 -0.108079 i
 27  3.6 -0.107976 i
 27  3.7 -0.107537 i
 27  3.8 -0.106753 i
 27  3.9 -0.105618 i
 27  4 -0.104137 i
 27  4.1 -0.102319 i
 27  4.2 -0.100181 i
 27  4.3 -0.0977446 i
 27  4.4 -0.0950407 i
 27  4.5 -0.0921028 i
 27  4.6 -0.0889691 i
 27  4.7 -0.0856801 i
 27  4.8 -0.0822775 i
 27  4.9 -0.0788029 i
 27  5 -0.0752968 i
 27  5.1 -0.0717971 i
 27  5.2 -0.0683382 i
 27  5.3 -0.0649507 i
 27  5.4 -0.0616604 i
 27  5.5 -0.0584886 i
 27  5.6 -0.0554515 i
 27  5.7 -0.0525608 i
 27  5.8 -0.0498241 i
 27  5.9 -0.0472449 i
 27  6 -0.0448237 i
 27  6.1 -0.0425581 i
 27  6.2 -0.0404435 i
 27  6.3 -0.0384739 i
 27  6.4 -0.0366419 i
 27  6.5 -0.0349391 i
 27  6.6 -0.033357 i
 27  6.7 -0.0318863 i
 27  6.8 -0.0305178 i
 27  6.9 -0.0292423 i
 27  7 -0.0280508 i
 27  7.1 -0.0269342 i
 27  7.2 -0.0258839 i
 27  7.3 -0.0248913 i
 27  7.4 -0.0239483 i
 27  7.5 -0.0230469 i
 27  7.6 -0.0221795 i
 27  7.7 -0.021339 i
 27  7.8 -0.0205184 i
 27  7.9 -0.0197113 i
 27  8 -0.0189116 i
 27  8.1 -0.0181139 i
 27  8.2 -0.0173129 i
 27  8.3 -0.0165042 i
 27  8.4 -0.0156838 i
 27  8.5 -0.0148482 i
 27  8.6 -0.0139948 i
 27  8.7 -0.0131216 i
 27  8.8 -0.0122271 i
 27  8.9 -0.0113106 i
 27  9 -0.0103723 i
 27  9.1 -0.00941279 i
 27  9.2 -0.0084331 i
 27  9.3 -0.00743531 i
 27  9.4 -0.0064205 i
 27  9.5 -0.00539406 i
 27  9.6 -0.00435019 i
 27  9.7 -0.00331592 i
 27  9.8 -0.00222514 i
 27  9.9 -0.00127498 i
 27  10  0 i

# IsoCurve 31, 201 points
# x y z type
 26.9 -10  0 i
 26.9 -9.9  0.000918443 i
 26.9 -9.8  0.00172025 i
 26.9 -9.7  0.00256686 i
 26.9 -9.6  0.00339196 i
 26.9 -9.5  0.00421928 i
 26.9 -9.4  0.00504077 i
 26.9 -9.3  0.00585947 i
 26.9 -9.2  0.00667444 i
 26.9 -9.1  0.0074861 i
 26.9 -9  0.00829431 i
 26.9 -8.9  0.00909901 i
 26.9 -8.8  0.00990001 i
 26.9 -8.7  0.010697 i
 26.9 -8.6  0.0114897 i
 26.9 -8.5  0.0122774 i
 26.9 -8.4  0.0130596 i
 26.9 -8.3  0.0138353 i
 26.9 -8.2  0.0146034 i
 26.9 -8.1  0.0153626 i
 26.9 -8  0.0161114 i
 26.9 -7.9  0.0168478 i
 26.9 -7.8  0.0175695 i
 26.9 -7.7  0.0182739 i
 26.9 -7.6  0.0189578 i
 26.9 -7.5  0.0196177 i
 26.9 -7.4  0.0202492 i
 26.9 -7.3  0.0208475 i
 26.9 -7.2  0.0214067 i
 26.9 -7.1  0.02192 i
 26.9 -7  0.0223795 i
 26.9 -6.9  0.0227754 i
 26.9 -6.8  0.0230962 i
 26.9 -6.7  0.0233276 i
 26.9 -6.6  0.0234522 i
 26.9 -6.5  0.0234489 i
 26.9 -6.4  0.0232917 i
 26.9 -6.3  0.0229494 i
 26.9 -6.2  0.0223855 i
 26.9 -6.1  0.0215584 i
 26.9 -6  0.0204222 i
 26.9 -5.9  0.018929 i
 26.9 -5.8  0.0170313 i
 26.9 -5.7  0.0146851 i
 26.9 -5.6  0.0118534 i
 26.9 -5.5  0.00850798 i
 26.9 -5.4  0.0046312 i
 26.9 -5.3  0.000215232 i
 26.9 -5.2 -0.00473905 i
 26.9 -5.1 -0.0102236 i
 26.9 -5 -0.0162235 i
 26.9 -4.9 -0.0227157 i
 26.9 -4.8 -0.0296652 i
 26.9 -4.7 -0.0370206 i
 26.9 -4.6 -0.0447089 i
 26.9 -4.5 -0.0526329 i
 26.9 -4.4 -0.0606718 i
 26.9 -4.3 -0.068684 i
 26.9 -4.2 -0.076514 i
 26.9 -4.1 -0.083999 i
 26.9 -4 -0.0909765 i
 26.9 -3.9 -0.0972901 i
 26.9 -3.8 -0.102795 i
 26.9 -3.7 -0.107362 i
 26.9 -3.6 -0.110883 i
 26.9 -3.5 -0.113275 i
 26.9 -3.4 -0.114481 i
 26.9 -3.3 -0.114478 i
 26.9 -3.2 -0.113279 i
 26.9 -3.1 -0.11093 i
 26.9 -3 -0.10751 i
 26.9 -2.9 -0.103133 i
 26.9 -2.8 -0.0979406 i
 26.9 -2.7 -0.0920953 i
 26.9 -2.6 -0.0857787 i
 26.9 -2.5 -0.0791818 i
 26.9 -2.4 -0.0724989 i
 26.9 -2.3 -0.0659203 i
 26.9 -2.2 -0.0596253 i
 26.9 -2.1 -0.0537759 i
 26.9 -2 -0.0485112 i
 26.9 -1.9 -0.0439438 i
 26.9 -1.8 -0.040157 i
 26.9 -1.7 -0.0372037 i
 26.9 -1.6 -0.0351073 i
 26.9 -1.5 -0.0338633 i
 26.9 -1.4 -0.033443 i
 26.9 -1.3 -0.0337969 i
 26.9 -1.2 -0.0348591 i
 26.9 -1.1 -0.0365525 i
 26.9 -1 -0.0387926 i
 26.9 -0.9 -0.0414922 i
 26.9 -0.8 -0.0445647 i
 26.9 -0.7 -0.0479269 i
 26.9 -0.6 -0.0515008 i
 26.9 -0.5 -0.055215 i
 26.9 -0.4 -0.059005 i
 26.9 -0.3 -0.0628128 i
 26.9 -0.2 -0.0665863 i
 26.9 -0.1 -0.0702783 i
 26.9  0 -0.0738453 i
 26.9  0.1 -0.0772466 i
 26.9  0.2 -0.0804436 i
 26.9  0.3 -0.0833998 i
 26.9  0.4 -0.0860816 i
 26.9  0.5 -0.0884593 i
 26.9  0.6 -0.0905092 i
 26.9  0.7 -0.0922169 i
 26.9  0.8 -0.09358 i
 26.9  0.9 -0.0946108 i
 26.9  1 -0.0953388 i
 26.9  1.1 -0.0958112 i
 26.9  1.2 -0.0960912 i
 26.9  1.3 -0.0962548 i
 26.9  1.4 -0.0963855 i
 26.9  1.5 -0.0965672 i
 26.9  1.6 -0.0968782 i
 26.9  1.7 -0.097386 i
 26.9  1.8 -0.0981442 i
 26.9  1.9 -0.0991901 i
 26.9  2 -0.100544 i
 26.9  2.1 -0.102208 i
 26.9  2.2 -0.104166 i
 26.9  2.3 -0.106381 i
 26.9  2.4 -0.108795 i
 26.9  2.5 -0.111339 i
 26.9  2.6 -0.113933 i
 26.9  2.7 -0.116497 i
 26.9  2.8 -0.118958 i
 26.9  2.9 -0.121253 i
 26.9  3 -0.123332 i
 26.9  3.1 -0.125152 i
 26.9  3.2 -0.126678 i
 26.9  3.3 -0.127878 i
 26.9  3.4 -0.128722 i
 26.9  3.5 -0.129182 i
 26.9  3.6 -0.129233 i
 26.9  3.7 -0.128857 i
 26.9  3.8 -0.128041 i
 26.9  3.9 -0.126781 i
 26.9  4 -0.125079 i
 26.9  4.1 -0.122949 i
 26.9  4.2 -0.120412 i
 26.9  4.3 -0.117498 i
 26.9  4.4 -0.114244 i
 26.9  4.5 -0.110692 i
 26.9  4.6 -0.10689 i
 26.9  4.7 -0.102889 i
 26.9  4.8 -0.0987395 i
 26.9  4.9 -0.0944944 i
 26.9  5 -0.0902036 i
 26.9  5.1 -0.0859141 i
 26.9  5.2 -0.0816691 i
 26.9  5.3 -0.0775066 i
 26.9  5.4 -0.0734592 i
 26.9  5.5 -0.0695536 i
 26.9  5.6 -0.0658106 i
 26.9  5.7 -0.0622452 i
 26.9  5.8 -0.0588672 i
 26.9  5.9 -0.0556817 i
 26.9  6 -0.0526896 i
 26.9  6.1 -0.0498885 i
 26.9  6.2 -0.0472733 i
 26.9  6.3 -0.0448367 i
 26.9  6.4 -0.04257 i
 26.9  6.5 -0.0404634 i
 26.9  6.6 -0.0385063 i
 26.9  6.7 -0.036688 i
 26.9  6.8 -0.0349973 i
 26.9  6.9 -0.0334232 i
 26.9  7 -0.0319548 i
 26.9  7.1 -0.0305815 i
 26.9  7.2 -0.0292929 i
 26.9  7.3 -0.0280789 i
 26.9  7.4 -0.0269298 i
 26.9  7.5 -0.0258363 i
 26.9  7.6 -0.0247893 i
 26.9  7.7 -0.0237805 i
 26.9  7.8 -0.0228017 i
 26.9  7.9 -0.0218456 i
 26.9  8 -0.020905 i
 26.9  8.1 -0.0199735 i
 26.9  8.2 -0.0190453 i
 26.9  8.3 -0.0181149 i
 26.9  8.4 -0.0171779 i
 26.9  8.5 -0.0162303 i
 26.9  8.6 -0.0152688 i
 26.9  8.7 -0.014291 i
 26.9  8.8 -0.0132952 i
 26.9  8.9 -0.0122802 i
 26.9  9 -0.0112459 i
 26.9  9.1 -0.0101926 i
 26.9  9.2 -0.00912117 i
 26.9  9.3 -0.00803341 i
 26.9  9.4 -0.00693017 i
 26.9  9.5 -0.0058166 i
 26.9  9.6 -0.00468675 i
 26.9  9.7 -0.00356727 i
 26.9  9.8 -0.00239227 i
 26.9  9.9 -0.00135748 i
 26.9  10  0 i

# IsoCurve 32, 201 points
# x y z type
 26.8 -10  0 i
 26.8 -9.9  0.000962646 i
 26.8 -9.8  0.00180723 i
 26.8 -9.7  0.00269797 i
 26.8 -9.6  0.00356774 i
 26.8 -9.5  0.00444081 i
 26.8 -9.4  0.00530924 i
 26.8 -9.3  0.00617633 i
 26.8 -9.2  0.00704137 i
 26.8 -9.1  0.00790503 i
 26.8 -9  0.00876743 i
 26.8 -8.9  0.00962879 i
 26.8 -8.8  0.0104892 i
 26.8 -8.7  0.0113488 i
 26.8 -8.6  0.0122074 i
 26.8 -8.5  0.0130648 i
 26.8 -8.4  0.0139209 i
 26.8 -8.3  0.0147751 i
 26.8 -8.2  0.0156268 i
 26.8 -8.1  0.0164751 i
 26.8 -8  0.017319 i
 26.8 -7.9  0.0181572 i
 26.8 -7.8  0.0189879 i
 26.8 -7.7  0.0198093 i
 26.8 -7.6  0.0206189 i
 26.8 -7.5  0.0214139 i
 26.8 -7.4  0.0221909 i
 26.8 -7.3  0.022946 i
 26.8 -7.2  0.0236746 i
 26.8 -7.1  0.024371 i
 26.8 -7  0.0250288 i
 26.8 -6.9  0.0256403 i
 26.8 -6.8  0.0261958 i
 26.8 -6.7  0.0266839 i
 26.8 -6.6  0.0270904 i
 26.8 -6.5  0.0273978 i
 26.8 -6.4  0.0275844 i
 26.8 -6.3  0.0276238 i
 26.8 -6.2  0.0274844 i
 26.8 -6.1  0.0271292 i
 26.8 -6  0.0265164 i
 26.8 -5.9  0.0256008 i
 26.8 -5.8  0.0243357 i
 26.8 -5.7  0.0226764 i
 26.8 -5.6  0.020583 i
 26.8 -5.5  0.0180231 i
 26.8 -5.4  0.0149748 i
 26.8 -5.3  0.0114259 i
 26.8 -5.2  0.00737442 i
 26.8 -5.1  0.00282595 i
 26.8 -5 -0.00220692 i
 26.8 -4.9 -0.0077048 i
 26.8 -4.8 -0.0136393 i
 26.8 -4.7 -0.0199691 i
 26.8 -4.6 -0.0266354 i
 26.8 -4.5 -0.0335582 i
 26.8 -4.4 -0.0406352 i
 26.8 -4.3 -0.0477434 i
 26.8 -4.2 -0.0547443 i
 26.8 -4.1 -0.0614907 i
 26.8 -4 -0.0678334 i
 26.8 -3.9 -0.0736281 i
 26.8 -3.8 -0.0787402 i
 26.8 -3.7 -0.08305 i
 26.8 -3.6 -0.0864556 i
 26.8 -3.5 -0.0888773 i
 26.8 -3.4 -0.090261 i
 26.8 -3.3 -0.0905811 i
 26.8 -3.2 -0.0898429 i
 26.8 -3.1 -0.0880836 i
 26.8 -3 -0.0853719 i
 26.8 -2.9 -0.0818062 i
 26.8 -2.8 -0.077511 i
 26.8 -2.7 -0.0726327 i
 26.8 -2.6 -0.0673343 i
 26.8 -2.5 -0.0617888 i
 26.8 -2.4 -0.0561729 i
 26.8 -2.3 -0.0506603 i
 26.8 -2.2 -0.0454155 i
 26.8 -2.1 -0.0405877 i
 26.8 -2 -0.0363061 i
 26.8 -1.9 -0.0326756 i
 26.8 -1.8 -0.0297747 i
 26.8 -1.7 -0.0276542 i
 26.8 -1.6 -0.0263379 i
 26.8 -1.5 -0.025824 i
 26.8 -1.4 -0.0260875 i
 26.8 -1.3 -0.0270844 i
 26.8 -1.2 -0.028755 i
 26.8 -1.1 -0.0310281 i
 26.8 -1 -0.0338253 i
 26.8 -0.9 -0.0370648 i
 26.8 -0.8 -0.0406642 i
 26.8 -0.7 -0.0445438 i
 26.8 -0.6 -0.0486281 i
 26.8 -0.5 -0.0528468 i
 26.8 -0.4 -0.057136 i
 26.8 -0.3 -0.0614376 i
 26.8 -0.2 -0.065699 i
 26.8 -0.1 -0.0698722 i
 26.8  0 -0.0739132 i
 26.8  0.1 -0.0777812 i
 26.8  0.2 -0.0814379 i
 26.8  0.3 -0.0848483 i
 26.8  0.4 -0.0879808 i
 26.8  0.5 -0.0908095 i
 26.8  0.6 -0.0933156 i
 26.8  0.7 -0.0954908 i
 26.8  0.8 -0.0973397 i
 26.8  0.9 -0.0988826 i
 26.8  1 -0.100157 i
 26.8  1.1 -0.101216 i
 26.8  1.2 -0.102129 i
 26.8  1.3 -0.102976 i
 26.8  1.4 -0.10384 i
 26.8  1.5 -0.104802 i
 26.8  1.6 -0.105938 i
 26.8  1.7 -0.107309 i
 26.8  1.8 -0.108963 i
 26.8  1.9 -0.11093 i
 26.8  2 -0.113224 i
 26.8  2.1 -0.115837 i
 26.8  2.2 -0.118742 i
 26.8  2.3 -0.12189 i
 26.8  2.4 -0.125212 i
 26.8  2.5 -0.128627 i
 26.8  2.6 -0.132049 i
 26.8  2.7 -0.135394 i
 26.8  2.8 -0.138588 i
 26.8  2.9 -0.141567 i
 26.8  3 -0.144277 i
 26.8  3.1 -0.146672 i
 26.8  3.2 -0.148707 i
 26.8  3.3 -0.150343 i
 26.8  3.4 -0.151538 i
 26.8  3.5 -0.152259 i
 26.8  3.6 -0.152472 i
 26.8  3.7 -0.152154 i
 26.8  3.8 -0.15129 i
 26.8  3.9 -0.149876 i
 26.8  4 -0.147915 i
 26.8  4.1 -0.145427 i
 26.8  4.2 -0.142436 i
 26.8  4.3 -0.138982 i
 26.8  4.4 -0.135109 i
 26.8  4.5 -0.13087 i
 26.8  4.6 -0.126322 i
 26.8  4.7 -0.121528 i
 26.8  4.8 -0.116549 i
 26.8  4.9 -0.11145 i
 26.8  5 -0.106291 i
 26.8  5.1 -0.101129 i
 26.8  5.2 -0.0960165 i
 26.8  5.3 -0.0910002 i
 26.8  5.4 -0.0861198 i
 26.8  5.5 -0.0814081 i
 26.8  5.6 -0.0768907 i
 26.8  5.7 -0.0725863 i
 26.8  5.8 -0.0685073 i
 26.8  5.9 -0.06466 i
 26.8  6 -0.061046 i
 26.8  6.1 -0.0576627 i
 26.8  6.2 -0.0545041 i
 26.8  6.3 -0.0515618 i
 26.8  6.4 -0.0488253 i
 26.8  6.5 -0.046283 i
 26.8  6.6 -0.0439224 i
 26.8  6.7 -0.0417305 i
 26.8  6.8 -0.0396942 i
 26.8  6.9 -0.0378004 i
 26.8  7 -0.0360363 i
 26.8  7.1 -0.0343893 i
 26.8  7.2 -0.0328471 i
 26.8  7.3 -0.0313979 i
 26.8  7.4 -0.0300303 i
 26.8  7.5 -0.0287333 i
 26.8  7.6 -0.0274966 i
 26.8  7.7 -0.0263103 i
 26.8  7.8 -0.025165 i
 26.8  7.9 -0.0240522 i
 26.8  8 -0.0229637 i
 26.8  8.1 -0.0218921 i
 26.8  8.2 -0.0208307 i
 26.8  8.3 -0.0197733 i
 26.8  8.4 -0.0187147 i
 26.8  8.5 -0.0176504 i
 26.8  8.6 -0.0165766 i
 26.8  8.7 -0.0154904 i
 26.8  8.8 -0.0143895 i
 26.8  8.9 -0.0132727 i
 26.8  9 -0.0121393 i
 26.8  9.1 -0.0109895 i
 26.8  9.2 -0.00982368 i
 26.8  9.3 -0.00864353 i
 26.8  9.4 -0.00744965 i
 26.8  9.5 -0.00624689 i
 26.8  9.6 -0.00502918 i
 26.8  9.7 -0.00382266 i
 26.8  9.8 -0.00256195 i
 26.8  9.9 -0.00144048 i
 26.8  10  0 i

# IsoCurve 33, 201 points
# x y z type
 26.7 -10  0 i
 26.7 -9.9  0.00100639 i
 26.7 -9.8  0.00189402 i
 26.7 -9.7  0.00282881 i
 26.7 -9.6  0.00374328 i
 26.7 -9.5  0.0046621 i
 26.7 -9.4  0.00557749 i
 26.7 -9.3  0.00649299 i
 26.7 -9.2  0.00740815 i
 26.7 -9.1  0.00832387 i
 26.7 -9  0.00924054 i
 26.7 -8.9  0.0101587 i
 26.7 -8.8  0.0110787 i
 26.7 -8.7  0.012001 i
 26.7 -8.6  0.0129258 i
 26.7 -8.5  0.0138532 i
 26.7 -8.4  0.0147836 i
 26.7 -8.3  0.0157166 i
 26.7 -8.2  0.0166523 i
 26.7 -8.1  0.0175903 i
 26.7 -8  0.01853 i
 26.7 -7.9  0.0194706 i
 26.7 -7.8  0.0204112 i
 26.7 -7.7  0.0213503 i
 26.7 -7.6  0.0222865 i
 26.7 -7.5  0.0232175 i
 26.7 -7.4  0.0241409 i
 26.7 -7.3  0.0250536 i
 26.7 -7.2  0.0259522 i
 26.7 -7.1  0.0268322 i
 26.7 -7  0.0276886 i
 26.7 -6.9  0.028515 i
 26.7 -6.8  0.029304 i
 26.7 -6.7  0.0300463 i
 26.7 -6.6  0.0307306 i
 26.7 -6.5  0.0313426 i
 26.7 -6.4  0.0318646 i
 26.7 -6.3  0.0322748 i
 26.7 -6.2  0.0325463 i
 26.7 -6.1  0.0326471 i
 26.7 -6  0.0325399 i
 26.7 -5.9  0.0321831 i
 26.7 -5.8  0.0315322 i
 26.7 -5.7  0.0305425 i
 26.7 -5.6  0.0291722 i
 26.7 -5.5  0.0273855 i
 26.7 -5.4  0.0251554 i
 26.7 -5.3  0.0224651 i
 26.7 -5.2  0.0193081 i
 26.7 -5.1  0.0156867 i
 26.7 -5  0.0116109 i
 26.7 -4.9  0.00709659 i
 26.7 -4.8  0.0021671 i
 26.7 -4.7 -0.00314476 i
 26.7 -4.6 -0.00879247 i
 26.7 -4.5 -0.0147118 i
 26.7 -4.4 -0.0208185 i
 26.7 -4.3 -0.0270082 i
 26.7 -4.2 -0.0331603 i
 26.7 -4.1 -0.0391435 i
 26.7 -4 -0.0448227 i
 26.7 -3.9 -0.0500655 i
 26.7 -3.8 -0.0547481 i
 26.7 -3.7 -0.0587593 i
 26.7 -3.6 -0.0620048 i
 26.7 -3.5 -0.0644096 i
 26.7 -3.4 -0.0659216 i
 26.7 -3.3 -0.0665138 i
 26.7 -3.2 -0.066187 i
 26.7 -3.1 -0.0649703 i
 26.7 -3 -0.0629217 i
 26.7 -2.9 -0.0601259 i
 26.7 -2.8 -0.0566923 i
 26.7 -2.7 -0.0527505 i
 26.7 -2.6 -0.0484458 i
 26.7 -2.5 -0.0439337 i
 26.7 -2.4 -0.0393736 i
 26.7 -2.3 -0.0349228 i
 26.7 -2.2 -0.0307309 i
 26.7 -2.1 -0.0269341 i
 26.7 -2 -0.023651 i
 26.7 -1.9 -0.0209784 i
 26.7 -1.8 -0.0189892 i
 26.7 -1.7 -0.0177313 i
 26.7 -1.6 -0.0172278 i
 26.7 -1.5 -0.0174783 i
 26.7 -1.4 -0.018461 i
 26.7 -1.3 -0.0201361 i
 26.7 -1.2 -0.0224491 i
 26.7 -1.1 -0.0253342 i
 26.7 -1 -0.0287185 i
 26.7 -0.9 -0.032525 i
 26.7 -0.8 -0.0366759 i
 26.7 -0.7 -0.0410949 i
 26.7 -0.6 -0.0457089 i
 26.7 -0.5 -0.0504498 i
 26.7 -0.4 -0.0552543 i
 26.7 -0.3 -0.0600649 i
 26.7 -0.2 -0.0648291 i
 26.7 -0.1 -0.069499 i
 26.7  0 -0.0740307 i
 26.7  0.1 -0.0783837 i
 26.7  0.2 -0.0825213 i
 26.7  0.3 -0.0864103 i
 26.7  0.4 -0.0900224 i
 26.7  0.5 -0.0933358 i
 26.7  0.6 -0.0963374 i
 26.7  0.7 -0.0990254 i
 26.7  0.8 -0.101412 i
 26.7  0.9 -0.103524 i
 26.7  1 -0.105407 i
 26.7  1.1 -0.107121 i
 26.7  1.2 -0.108739 i
 26.7  1.3 -0.110342 i
 26.7  1.4 -0.112012 i
 26.7  1.5 -0.11383 i
 26.7  1.6 -0.115864 i
 26.7  1.7 -0.118172 i
 26.7  1.8 -0.120795 i
 26.7  1.9 -0.123757 i
 26.7  2 -0.127063 i
 26.7  2.1 -0.130696 i
 26.7  2.2 -0.134617 i
 26.7  2.3 -0.138765 i
 26.7  2.4 -0.143059 i
 26.7  2.5 -0.147409 i
 26.7  2.6 -0.151723 i
 26.7  2.7 -0.155915 i
 26.7  2.8 -0.15991 i
 26.7  2.9 -0.163639 i
 26.7  3 -0.167045 i
 26.7  3.1 -0.170071 i
 26.7  3.2 -0.172665 i
 26.7  3.3 -0.174774 i
 26.7  3.4 -0.176348 i
 26.7  3.5 -0.177342 i
 26.7  3.6 -0.177718 i
 26.7  3.7 -0.177447 i
 26.7  3.8 -0.176513 i
 26.7  3.9 -0.174911 i
 26.7  4 -0.17265 i
 26.7  4.1 -0.169751 i
 26.7  4.2 -0.166249 i
 26.7  4.3 -0.162189 i
 26.7  4.4 -0.157626 i
 26.7  4.5 -0.152623 i
 26.7  4.6 -0.147251 i
 26.7  4.7 -0.141582 i
 26.7  4.8 -0.135691 i
 26.7  4.9 -0.129654 i
 26.7  5 -0.123542 i
 26.7  5.1 -0.117424 i
 26.7  5.2 -0.111363 i
 26.7  5.3 -0.105414 i
 26.7  5.4 -0.0996249 i
 26.7  5.5 -0.0940347 i
 26.7  5.6 -0.0886747 i
 26.7  5.7 -0.0835672 i
 26.7  5.8 -0.0787274 i
 26.7  5.9 -0.0741632 i
 26.7  6 -0.0698767 i
 26.7  6.1 -0.0658648 i
 26.7  6.2 -0.0621206 i
 26.7  6.3 -0.0586342 i
 26.7  6.4 -0.0553932 i
 26.7  6.5 -0.0523839 i
 26.7  6.6 -0.0495915 i
 26.7  6.7 -0.0470007 i
 26.7  6.8 -0.044596 i
 26.7  6.9 -0.0423622 i
 26.7  7 -0.040284 i
 26.7  7.1 -0.0383468 i
 26.7  7.2 -0.0365362 i
 26.7  7.3 -0.0348385 i
 26.7  7.4 -0.0332404 i
 26.7  7.5 -0.0317293 i
 26.7  7.6 -0.0302931 i
 26.7  7.7 -0.0289206 i
 26.7  7.8 -0.0276009 i
 26.7  7.9 -0.0263242 i
 26.7  8 -0.0250812 i
 26.7  8.1 -0.0238635 i
 26.7  8.2 -0.0226634 i
 26.7  8.3 -0.021474 i
 26.7  8.4 -0.0202893 i
 26.7  8.5 -0.019104 i
 26.7  8.6 -0.017914 i
 26.7  8.7 -0.0167157 i
 26.7  8.8 -0.0155066 i
 26.7  8.9 -0.0142849 i
 26.7  9 -0.0130497 i
 26.7  9.1 -0.0118007 i
 26.7  9.2 -0.0105383 i
 26.7  9.3 -0.00926364 i
 26.7  9.4 -0.0079772 i
 26.7  9.5 -0.0066835 i
 26.7  9.6 -0.00537634 i
 26.7  9.7 -0.00408124 i
 26.7  9.8 -0.00273361 i
 26.7  9.9 -0.00152374 i
 26.7  10  0 i

# IsoCurve 34, 201 points
# x y z type
 26.6 -10  0 i
 26.6 -9.9  0.00104948 i
 26.6 -9.8  0.00198023 i
 26.6 -9.7  0.00295879 i
 26.6 -9.6  0.0039178 i
 26.6 -9.5  0.00488215 i
 26.6 -9.4  0.0058443 i
 26.6 -9.3  0.006808 i
 26.6 -9.2  0.00777307 i
 26.6 -9.1  0.00874066 i
 26.6 -9  0.00971144 i
 26.6 -8.9  0.0106862 i
 26.6 -8.8  0.0116657 i
 26.6 -8.7  0.0126505 i
 26.6 -8.6  0.0136414 i
 26.6 -8.5  0.0146388 i
 26.6 -8.4  0.0156433 i
 26.6 -8.3  0.0166553 i
 26.6 -8.2  0.017675 i
 26.6 -8.1  0.0187027 i
 26.6 -8  0.0197382 i
 26.6 -7.9  0.0207813 i
 26.6 -7.8  0.0218318 i
 26.6 -7.7  0.0228889 i
 26.6 -7.6  0.0239516 i
 26.6 -7.5  0.0250188 i
 26.6 -7.4  0.0260886 i
 26.6 -7.3  0.027159 i
 26.6 -7.2  0.0282274 i
 26.6 -7.1  0.0292906 i
 26.6 -7  0.0303446 i
 26.6 -6.9  0.0313847 i
 26.6 -6.8  0.032405 i
 26.6 -6.7  0.0333983 i
 26.6 -6.6  0.0343556 i
 26.6 -6.5  0.0352656 i
 26.6 -6.4  0.0361142 i
 26.6 -6.3  0.0368834 i
 26.6 -6.2  0.0375512 i
 26.6 -6.1  0.0380904 i
 26.6 -6  0.0384685 i
 26.6 -5.9  0.0386482 i
 26.6 -5.8  0.0385881 i
 26.6 -5.7  0.0382449 i
 26.6 -5.6  0.0375759 i
 26.6 -5.5  0.0365427 i
 26.6 -5.4  0.0351136 i
 26.6 -5.3  0.0332666 i
 26.6 -5.2  0.0309897 i
 26.6 -5.1  0.028281 i
 26.6 -5  0.0251466 i
 26.6 -4.9  0.0215993 i
 26.6 -4.8  0.0176579 i
 26.6 -4.7  0.0133485 i
 26.6 -4.6  0.00870716 i
 26.6 -4.5  0.00378423 i
 26.6 -4.4 -0.00135291 i
 26.6 -4.3 -0.00661844 i
 26.6 -4.2 -0.0119099 i
 26.6 -4.1 -0.0171127 i
 26.6 -4 -0.0221062 i
 26.6 -3.9 -0.0267704 i
 26.6 -3.8 -0.0309921 i
 26.6 -3.7 -0.0346692 i
 26.6 -3.6 -0.0377144 i
 26.6 -3.5 -0.040058 i
 26.6 -3.4 -0.0416507 i
 26.6 -3.3 -0.0424656 i
 26.6 -3.2 -0.0424997 i
 26.6 -3.1 -0.0417758 i
 26.6 -3 -0.040342 i
 26.6 -2.9 -0.0382709 i
 26.6 -2.8 -0.0356575 i
 26.6 -2.7 -0.0326156 i
 26.6 -2.6 -0.0292737 i
 26.6 -2.5 -0.02577 i
 26.6 -2.4 -0.0222471 i
 26.6 -2.3 -0.0188461 i
 26.6 -2.2 -0.0157016 i
 26.6 -2.1 -0.012937 i
 26.6 -2 -0.0106597 i
 26.6 -1.9 -0.00895786 i
 26.6 -1.8 -0.00789822 i
 26.6 -1.7 -0.00752489 i
 26.6 -1.6 -0.0078594 i
 26.6 -1.5 -0.00890174 i
 26.6 -1.4 -0.0106324 i
 26.6 -1.3 -0.0130148 i
 26.6 -1.2 -0.0159988 i
 26.6 -1.1 -0.0195235 i
 26.6 -1 -0.0235207 i
 26.6 -0.9 -0.0279182 i
 26.6 -0.8 -0.0326423 i
 26.6 -0.7 -0.0376203 i
 26.6 -0.6 -0.0427819 i
 26.6 -0.5 -0.0480611 i
 26.6 -0.4 -0.0533963 i
 26.6 -0.3 -0.0587308 i
 26.6 -0.2 -0.0640129 i
 26.6 -0.1 -0.0691952 i
