0.02,0
0.04,1.28389e-25
0.06,2.7879e-14
0.08,1.8264e-10
0.1,6.11918e-08
0.12,3.01163e-06
0.14,5.00944e-05
0.16,0.000414542
0.18,0.00210471
0.2,0.0074416
0.22,0.0198938
0.24,0.0425307
0.26,0.0756349
0.28,0.115055
0.3,0.15263
0.32,0.178693
0.34,0.185378
0.36,0.169158
0.38,0.131634
0.4,0.0785919
0.42,0.0180121
0.44,-0.0420554
0.46,-0.0950898
0.48,-0.136882
0.5,-0.165571
0.52,-0.181184
0.54,-0.184993
0.56,-0.178899
0.58,-0.164983
0.6,-0.145236
0.62,-0.121441
0.64,-0.09516
0.66,-0.0677437
0.68,-0.0403641
0.7,-0.0140311
0.72,0.0103942
0.74,0.0321863
0.76,0.0507375
0.78,0.0655356
0.8,0.0761451
0.82,0.0822014
0.84,0.0834269
0.86,0.0796712
0.88,0.0709708
0.9,0.0576151
0.92,0.0402007
0.94,0.0196581
0.96,-0.00276586
0.98,-0.025572
1,-0.0471188
1.02,-0.0657645
1.04,-0.0800224
1.06,-0.0887093
1.08,-0.0910649
1.1,-0.086828
1.12,-0.0762591
1.14,-0.060109
1.16,-0.03954
1.18,-0.0160108
1.2,0.00885842
1.22,0.0334262
1.24,0.0561581
1.26,0.0757339
1.28,0.091125
1.3,0.101639
1.32,0.106933
1.34,0.106998
1.36,0.102126
1.38,0.0928522
1.4,0.0799027
1.42,0.0641264
1.44,0.0464375
1.46,0.0277603
1.48,0.00898335
1.5,-0.00907946
1.52,-0.0257177
1.54,-0.0403453
1.56,-0.0525138
1.58,-0.0619183
1.6,-0.0683974
1.62,-0.0719271
1.64,-0.0726111
1.66,-0.0706654
1.68,-0.0664012
1.7,-0.0602033
1.72,-0.0525086
1.74,-0.0437814
1.76,-0.0344905
1.78,-0.0250864
1.8,-0.0159805
1.82,-0.00752785
1.84,-1.36943e-05
1.86,0.00635565
1.88,0.0114568
1.9,0.0152487
1.92,0.0177667
1.94,0.0191137
1.96,0.0194469
1.98,0.0189632
2,0.0178825
2.02,0.0164321
2.04,0.0148305
2.06,0.0132747
2.08,0.0119284
2.1,0.0109149
2.12,0.0103117
2.14,0.0101497
2.16,0.0104153
2.18,0.0110545
2.2,0.0119805
2.22,0.0130821
2.24,0.014233
2.26,0.0153021
2.28,0.0161625
2.3,0.0167003
2.32,0.0168212
2.34,0.0164563
2.36,0.0155654
2.38,0.0141383
2.4,0.0121944
2.42,0.0097809
2.44,0.00696852
2.46,0.00384728
2.48,0.000520726
2.5,-0.00289987
2.52,-0.00630139
2.54,-0.00957429
2.56,-0.0126175
2.58,-0.0153423
2.6,-0.0176754
2.62,-0.0195609
2.64,-0.0209609
2.66,-0.0218557
2.68,-0.0222426
2.7,-0.0221346
2.72,-0.0215577
2.74,-0.020549
2.76,-0.0191537
2.78,-0.0174228
2.8,-0.0154105
2.82,-0.0131725
2.84,-0.0107638
2.86,-0.0082377
2.88,-0.00564483
2.9,-0.0030325
2.92,-0.000444443
2.94,0.00207916
2.96,0.00450153
2.98,0.00678908
3,0.00891106
3.02,0.0108393
3.04,0.0125481
3.06,0.0140141
3.08,0.0152162
3.1,0.0161364
3.12,0.0167593
3.14,0.0170736
3.16,0.0170721
3.18,0.0167524
3.2,0.0161177
3.22,0.0151774
3.24,0.0139472
3.26,0.0124495
3.28,0.0107133
3.3,0.00877377
3.32,0.00667202
3.34,0.00445391
3.36,0.00216915
3.38,-0.000130079
3.4,-0.00239059
3.42,-0.00455985
3.44,-0.00658758
3.46,-0.00842745
3.48,-0.0100386
3.5,-0.0113868
3.52,-0.012446
3.54,-0.0131985
3.56,-0.0136358
3.58,-0.0137586
3.6,-0.0135767
3.62,-0.0131078
3.64,-0.0123775
3.66,-0.0114175
3.68,-0.0102643
3.7,-0.00895793
3.72,-0.00754036
3.74,-0.00605383
3.76,-0.00453943
3.78,-0.00303581
3.8,-0.00157799
3.82,-0.000196486
3.84,0.00108337
3.86,0.00224181
3.88,0.00326469
3.9,0.00414345
3.92,0.00487468
3.94,0.00545959
3.96,0.00590332
3.98,0.00621419
4,0.0064028
4.02,0.00648125
4.04,0.00646232
4.06,0.00635877
4.08,0.00618272
4.1,0.00594518
4.12,0.00565571
4.14,0.0053222
4.16,0.00495088
4.18,0.00454635
4.2,0.0041118
4.22,0.00364929
4.24,0.00316011
4.26,0.00264516
4.28,0.00210538
4.3,0.00154208
4.32,0.000957342
4.34,0.000354249
4.36,-0.000262881
4.38,-0.000888397
4.4,-0.00151529
4.42,-0.00213529
4.44,-0.00273899
4.46,-0.00331614
4.48,-0.00385593
4.5,-0.00434736
4.52,-0.00477963
4.54,-0.00514255
4.56,-0.00542691
4.58,-0.00562485
4.6,-0.00573023
4.62,-0.00573882
4.64,-0.00564859
4.66,-0.00545975
4.68,-0.00517486
4.7,-0.00479878
4.72,-0.00433857
4.74,-0.00380329
4.76,-0.00320381
4.78,-0.00255246
4.8,-0.00186277
4.82,-0.00114904
4.84,-0.000426028
4.86,0.00029147
4.88,0.000988945
4.9,0.00165255
4.92,0.0022694
4.94,0.00282785
4.96,0.00331778
4.98,0.00373071
5,0.00406001
5.02,0.00430093
5.04,0.00445071
5.06,0.00450852
5.08,0.00447543
5.1,0.00435433
5.12,0.00414979
5.14,0.00386793
5.16,0.00351621
5.18,0.00310327
5.2,0.00263865
5.22,0.00213263
5.24,0.00159596
5.26,0.00103964
5.28,0.000474703
5.3,-8.80141e-05
5.32,-0.000638068
5.34,-0.0011656
5.36,-0.0016615
5.38,-0.00211756
5.4,-0.00252662
5.42,-0.00288262
5.44,-0.00318075
5.46,-0.00341741
5.48,-0.00359033
5.5,-0.00369848
5.52,-0.00374208
5.54,-0.00372257
5.56,-0.00364248
5.58,-0.00350536
5.6,-0.0033157
5.62,-0.00307876
5.64,-0.00280044
5.66,-0.00248718
5.68,-0.00214576
5.7,-0.0017832
5.72,-0.00140659
5.74,-0.00102298
5.76,-0.000639217
5.78,-0.000261869
5.8,0.000102902
5.82,0.000449413
5.84,0.000772543
5.86,0.00106778
5.88,0.00133128
5.9,0.00155987
5.92,0.00175109
5.94,0.00190317
5.96,0.00201503
5.98,0.00208626
6,0.00211708
6.02,0.00210833
6.04,0.00206138
6.06,0.00197814
6.08,0.00186095
6.1,0.0017126
6.12,0.00153622
6.14,0.00133523
6.16,0.00111335
6.18,0.000874469
6.2,0.000622637
6.22,0.000362005
6.24,9.6768e-05
6.26,-0.000168888
6.28,-0.000430835
6.3,-0.000685061
6.32,-0.000927715
6.34,-0.00115516
6.36,-0.00136404
6.38,-0.00155129
6.4,-0.00171421
6.42,-0.00185053
6.44,-0.0019584
6.46,-0.00203644
6.48,-0.00208379
6.5,-0.00210008
6.52,-0.00208547
6.54,-0.00204067
6.56,-0.00196686
6.58,-0.00186574
6.6,-0.00173945
6.62,-0.00159059
6.64,-0.00142209
6.66,-0.00123723
6.68,-0.00103953
6.7,-0.000832713
6.72,-0.000620611
6.74,-0.000407099
6.76,-0.000196021
6.78,8.8857e-06
6.8,0.00020406
6.82,0.000386181
6.84,0.000552236
6.86,0.000699563
6.88,0.000825905
6.9,0.000929443
6.92,0.00100882
6.94,0.00106316
6.96,0.00109208
6.98,0.00109567
7,0.00107448
7.02,0.00102952
7.04,0.000962212
7.06,0.000874331
7.08,0.000767996
7.1,0.000645598
7.12,0.00050975
7.14,0.000363233
7.16,0.000208936
7.18,4.97992e-05
7.2,-0.000111239
7.22,-0.000271302
7.24,-0.000427619
7.26,-0.000577579
7.28,-0.000718764
7.3,-0.000848994
7.32,-0.00096635
7.34,-0.0010692
7.36,-0.00115622
7.38,-0.00122641
7.4,-0.00127907
7.42,-0.00131385
7.44,-0.00133069
7.46,-0.00132985
7.48,-0.00131189
7.5,-0.00127762
7.52,-0.00122811
7.54,-0.00116465
7.56,-0.00108871
7.58,-0.00100194
7.6,-0.000906092
7.62,-0.000803036
7.64,-0.000694693
7.66,-0.000583015
7.68,-0.000469953
7.7,-0.000357424
7.72,-0.000247282
7.74,-0.000141291
7.76,-4.10991e-05
7.78,5.17828e-05
7.8,0.000136003
7.82,0.000210385
7.84,0.000273941
7.86,0.000325885
7.88,0.000365634
7.9,0.00039282
7.92,0.000407283
7.94,0.000409074
7.96,0.000398446
7.98,0.000375848
8,0.000341915
8.02,0.000297452
8.04,0.000243418
8.06,0.00018091
8.08,0.000111142
8.1,3.54194e-05
8.12,-4.48805e-05
