2.1,6.19632,-0.28828,-1.49719,-1.79816
2.12,6.21669,-0.321824,-1.53151,-1.82842
2.14,6.22149,-0.359415,-1.56558,-1.85738
2.16,6.21117,-0.399287,-1.59875,-1.88468
2.18,6.1868,-0.439662,-1.63044,-1.91004
2.2,6.15001,-0.478824,-1.66017,-1.93323
2.22,6.10286,-0.515191,-1.68754,-1.95417
2.24,6.0478,-0.547364,-1.71227,-1.97284
2.26,5.98752,-0.574184,-1.73425,-1.98931
2.28,5.92485,-0.594787,-1.75349,-2.00378
2.3,5.8626,-0.608593,-1.77013,-2.01647
2.32,5.8035,-0.615321,-1.78443,-2.02767
2.34,5.75004,-0.614999,-1.79671,-2.0377
2.36,5.70442,-0.607943,-1.80737,-2.04696
2.38,5.66841,-0.594726,-1.81684,-2.05579
2.4,5.64333,-0.576141,-1.82555,-2.06448
2.42,5.62999,-0.553168,-1.83391,-2.07329
2.44,5.62866,-0.526907,-1.8423,-2.08242
2.46,5.63906,-0.498543,-1.85101,-2.09198
2.48,5.66041,-0.469281,-1.86028,-2.10202
2.5,5.69146,-0.440299,-1.87028,-2.11244
2.52,5.73056,-0.412707,-1.88108,-2.12316
2.54,5.77576,-0.387494,-1.89265,-2.13395
2.56,5.82485,-0.365514,-1.90488,-2.14462
2.58,5.87551,-0.347435,-1.91761,-2.1549
2.6,5.92542,-0.333727,-1.9306,-2.16452
2.62,5.97233,-0.324655,-1.94359,-2.17319
2.64,6.01419,-0.320274,-1.95628,-2.18063
2.66,6.04921,-0.320441,-1.96837,-2.18662
2.68,6.07594,-0.324827,-1.97956,-2.19096
2.7,6.09334,-0.332931,-1.98962,-2.19348
2.72,6.10077,-0.344125,-1.99831,-2.19412
2.74,6.09805,-0.357683,-2.00548,-2.19287
2.76,6.08544,-0.37281,-2.01103,-2.18977
2.78,6.06358,-0.388683,-2.01491,-2.18493
2.8,6.0335,-0.404491,-2.01712,-2.17852
2.82,5.99652,-0.419468,-2.01772,-2.17075
2.84,5.9542,-0.432925,-2.01684,-2.16187
2.86,5.90826,-0.44427,-2.01464,-2.15213
2.88,5.86049,-0.453042,-2.01131,-2.14179
2.9,5.81268,-0.458924,-2.00705,-2.13113
2.92,5.76652,-0.461746,-2.0021,-2.12044
2.94,5.72355,-0.461484,-1.99676,-2.10997
2.96,5.68511,-0.458253,-1.99127,-2.09996
2.98,5.65228,-0.452305,-1.98588,-2.0906
3,5.62583,-0.444007,-1.98083,-2.08203
3.02,5.60625,-0.433828,-1.97632,-2.0744
3.04,5.59371,-0.422306,-1.97252,-2.0678
3.06,5.58806,-0.410021,-1.96958,-2.06225
3.08,5.58887,-0.397569,-1.96758,-2.05775
3.1,5.59549,-0.385537,-1.96661,-2.05428
3.12,5.60703,-0.374478,-1.96664,-2.05176
3.14,5.62246,-0.364885,-1.96768,-2.05012
3.16,5.64065,-0.357169,-1.96971,-2.04925
3.18,5.6604,-0.351649,-1.97265,-2.049
3.2,5.68055,-0.348534,-1.9764,-2.04926
3.22,5.69996,-0.347931,-1.98081,-2.04987
3.24,5.71762,-0.349829,-1.98575,-2.05071
3.26,5.73262,-0.354105,-1.99103,-2.05161
3.28,5.74425,-0.360541,-1.99649,-2.05244
3.3,5.75196,-0.368827,-2.00193,-2.05306
3.32,5.75543,-0.378585,-2.00718,-2.05336
3.34,5.7545,-0.38938,-2.01202,-2.05323
3.36,5.74923,-0.400745,-2.01631,-2.05254
3.38,5.73986,-0.412194,-2.01985,-2.05123
3.4,5.72678,-0.423247,-2.02252,-2.04921
3.42,5.7105,-0.43345,-2.02418,-2.04642
3.44,5.69167,-0.442391,-2.02474,-2.0428
3.46,5.67097,-0.449713,-2.02411,-2.03831
3.48,5.64913,-0.455129,-2.02223,-2.03294
3.5,5.6269,-0.458434,-2.01907,-2.02668
3.52,5.60496,-0.459503,-2.01461,-2.01952
